KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T001084001,T001084002,T001084003,T001084004,T001084005,T001084006,T001084007,T001084008,T001084009
112020750,2,熊谷市,熊谷,2,700,,X,X,X,X,X,X,X,X,X
112020760,3,熊谷市,桜町,0,,,308,194,172,59,87,22,21,64,124
1.12E+10,4,熊谷市,桜町一丁目,0,,,92,56,50,14,25,6,3,15,47
1.12E+10,4,熊谷市,桜町二丁目,0,,,216,138,122,45,62,16,18,49,77
112020780,3,熊谷市,大原,0,,,1160,768,714,265,297,54,84,218,518
1.12E+10,4,熊谷市,大原一丁目,0,,,434,280,264,89,118,16,43,91,163
1.12E+10,4,熊谷市,大原二丁目,0,,,199,133,123,50,49,10,10,26,96
1.12E+10,4,熊谷市,大原三丁目,0,,,205,143,124,58,43,19,9,27,119
1.12E+10,4,熊谷市,大原四丁目,0,,,322,212,203,68,87,9,22,74,140
112020790,3,熊谷市,円光,0,,,592,416,391,128,198,25,56,136,236
1.12E+10,4,熊谷市,円光一丁目,0,,,363,257,238,85,118,19,37,71,157
1.12E+10,4,熊谷市,円光二丁目,0,,,229,159,153,43,80,6,19,65,79
112020800,2,熊谷市,新堀,0,,,797,369,328,118,169,41,59,116,221
112020820,3,熊谷市,中央,0,,,1229,808,742,229,404,66,81,260,487
1.12E+10,4,熊谷市,中央一丁目,0,,,228,157,143,48,74,14,17,54,100
1.12E+10,4,熊谷市,中央二丁目,0,,,434,245,226,68,122,19,30,78,162
1.12E+10,4,熊谷市,中央三丁目,0,,,185,121,110,28,71,11,10,43,65
1.12E+10,4,熊谷市,中央四丁目,0,,,116,84,78,32,31,6,6,15,57
1.12E+10,4,熊谷市,中央五丁目,0,,,266,201,185,53,106,16,18,70,103
112020830,2,熊谷市,手島,0,,,90,78,67,26,28,11,4,17,61
112020840,2,熊谷市,上恩田,0,,,97,75,57,25,26,18,5,16,61
112020850,2,熊谷市,中恩田,0,,,110,95,81,32,40,14,7,28,69
112020860,2,熊谷市,小泉,0,,,136,114,99,35,51,15,9,29,85
112020870,2,熊谷市,屈戸,0,,,70,55,47,21,20,8,7,13,36
112020880,2,熊谷市,中曽根,0,,,137,106,96,40,42,10,14,32,64
112020890,2,熊谷市,津田新田,0,,,133,116,91,37,38,25,11,30,86
112020900,2,熊谷市,下恩田,0,,,131,82,62,21,27,20,9,24,63
112020910,2,熊谷市,吉所敷,0,,,25,23,21,14,5,2,3,3,15
112020920,2,熊谷市,沼黒,0,,,40,32,29,9,14,3,-,7,26
112020930,2,熊谷市,高本,0,,,37,32,26,11,11,6,1,8,28
112020940,2,熊谷市,向谷,0,,,30,29,24,7,14,5,3,4,21
112020950,2,熊谷市,津田,0,,,130,113,88,32,43,25,8,30,87
112020960,2,熊谷市,相上,0,,,48,37,28,11,10,9,4,8,31
112020970,2,熊谷市,玉作,0,,,108,92,78,32,31,14,6,17,64
112020980,2,熊谷市,箕輪,0,,,228,185,155,51,84,30,13,51,127
112020990,2,熊谷市,冑山,0,,,229,182,152,64,61,30,14,38,153
112021000,2,熊谷市,小八林,0,,,262,201,153,64,66,48,15,40,164
112021010,3,熊谷市,船木台,0,,,912,715,664,214,378,51,101,294,223
1.12E+10,4,熊谷市,船木台一丁目,0,,,226,189,181,65,94,8,19,72,67
1.12E+10,4,熊谷市,船木台二丁目,0,,,177,140,125,33,76,15,22,64,53
1.12E+10,4,熊谷市,船木台三丁目,0,,,306,220,209,63,126,11,35,98,46
1.12E+10,4,熊谷市,船木台四丁目,0,,,-,-,-,-,-,-,-,-,-
1.12E+10,4,熊谷市,船木台五丁目,0,,,203,166,149,53,82,17,25,60,57
112021020,3,熊谷市,妻沼,0,,,1976,1330,1156,438,520,174,139,355,994
1.12E+10,4,熊谷市,妻沼若宮,0,,,64,47,42,16,19,5,1,5,48
1.12E+10,4,熊谷市,妻沼東岡,0,,,116,92,77,32,31,15,6,20,78
1.12E+10,4,熊谷市,妻沼中岡,0,,,172,98,77,27,37,21,11,25,75
1.12E+10,4,熊谷市,妻沼本町,0,,,120,70,65,33,20,5,4,14,58
1.12E+10,4,熊谷市,妻沼登り戸,0,,,95,74,63,23,30,11,14,24,42
1.12E+10,4,熊谷市,妻沼池ノ上,0,,,111,88,72,24,32,16,12,25,62
1.12E+10,4,熊谷市,妻沼錦聖,0,,,98,81,70,25,30,11,2,12,71
1.12E+10,4,熊谷市,妻沼横町,0,,,76,39,35,16,13,4,2,4,34
1.12E+10,4,熊谷市,妻沼寺内,0,,,149,81,64,32,20,17,12,25,59
1.12E+10,4,熊谷市,妻沼上町,0,,,90,68,55,23,21,13,3,12,51
1.12E+10,4,熊谷市,妻沼仲町,0,,,42,30,24,13,10,6,2,4,25
1.12E+10,4,熊谷市,妻沼下町,0,,,82,60,47,22,19,13,4,16,52
1.12E+10,4,熊谷市,妻沼卯月花,0,,,188,114,104,28,56,10,13,38,89
1.12E+10,4,熊谷市,妻沼福寿寺,0,,,43,35,34,11,20,1,7,13,16
1.12E+10,4,熊谷市,妻沼一本木,0,,,352,234,219,71,117,15,34,85,151
1.12E+10,4,熊谷市,妻沼神明町,0,,,115,85,75,30,27,10,7,20,64
1.12E+10,4,熊谷市,妻沼一本木,0,,,16,-,-,-,-,-,-,-,-
1.12E+10,4,熊谷市,妻沼砂場,0,,,9,8,8,2,6,-,1,3,5
1.12E+10,4,熊谷市,妻沼西部第二,0,,,7,7,7,1,6,-,1,4,3
1.12E+10,4,熊谷市,妻沼台,0,,,31,19,18,9,6,1,3,6,11
1.12E+10,4,熊谷市,妻沼浅見,2,103005,,X,X,X,X,X,X,X,X,X
112021030,3,熊谷市,弥藤吾,0,,,862,678,592,256,255,86,43,152,541
1.12E+10,4,熊谷市,弥藤吾弥下,0,,,160,120,98,35,42,22,10,33,100
1.12E+10,4,熊谷市,弥藤吾中口,0,,,65,55,45,20,19,10,3,12,37
1.12E+10,4,熊谷市,弥藤吾杉之道,0,,,158,116,102,38,50,14,8,27,87
1.12E+10,4,熊谷市,弥藤吾年代,0,,,72,60,49,14,22,11,5,17,37
1.12E+10,4,熊谷市,弥藤吾浅見,1,,102022,46,40,34,18,12,6,1,6,34
1.12E+10,4,熊谷市,弥藤吾北口,0,,,51,31,24,10,13,7,3,7,30
1.12E+10,4,熊谷市,弥藤吾弥藤吾新田,0,,,50,38,31,11,18,7,4,11,31
1.12E+10,4,熊谷市,弥藤吾妻沼南,0,,,233,194,187,107,62,7,7,21,182
1.12E+10,4,熊谷市,弥藤吾江波,0,,,27,24,22,3,17,2,2,18,3
112021040,2,熊谷市,男沼,0,,,147,124,97,33,47,27,8,28,101
112021050,3,熊谷市,妻沼台,0,,,196,147,111,37,47,36,12,34,126
1.12E+10,4,熊谷市,妻沼台台,0,,,161,117,92,32,41,25,10,27,103
1.12E+10,4,熊谷市,妻沼台台中島,0,,,35,30,19,5,6,11,2,7,23
112021060,2,熊谷市,出来島,0,,,108,86,64,21,34,22,4,23,75
112021070,3,熊谷市,間々田,1,,107001;107002,134,109,83,24,44,26,4,27,87
1.12E+10,4,熊谷市,間々田間々田,2,1070,,X,X,X,X,X,X,X,X,X
1.12E+10,4,熊谷市,間々田台中島,2,1070,,X,X,X,X,X,X,X,X,X
112021080,3,熊谷市,妻沼小島,0,,,143,109,87,36,39,22,5,9,103
1.12E+10,4,熊谷市,妻沼小島小島,0,,,47,34,29,12,8,5,1,4,31
1.12E+10,4,熊谷市,妻沼小島小島,0,,,96,75,58,24,31,17,4,5,72
112021090,3,熊谷市,永井太田,0,,,307,242,188,65,98,54,20,62,193
1.12E+10,4,熊谷市,永井太田上平,0,,,38,33,25,7,14,8,3,6,26
1.12E+10,4,熊谷市,永井太田北間,0,,,59,51,37,12,21,14,4,8,46
1.12E+10,4,熊谷市,永井太田永東,0,,,77,59,46,16,22,13,7,16,47
1.12E+10,4,熊谷市,永井太田薬西,0,,,44,32,20,13,5,12,2,4,35
1.12E+10,4,熊谷市,永井太田前新田,1,,109007,37,25,19,8,7,6,1,2,25
1.12E+10,4,熊谷市,永井太田福王寺,0,,,52,42,41,9,29,1,3,26,14
1.12E+10,4,熊谷市,永井太田市ノ坪,2,109005,,X,X,X,X,X,X,X,X,X
112021100,3,熊谷市,飯塚,0,,,240,203,162,51,87,41,12,46,160
1.12E+10,4,熊谷市,飯塚飯塚,1,,110006,109,90,82,31,39,8,7,20,73
1.12E+10,4,熊谷市,飯塚福王寺,0,,,45,37,27,6,18,10,2,9,27
1.12E+10,4,熊谷市,飯塚古江原,0,,,46,40,27,7,16,13,1,11,29
1.12E+10,4,熊谷市,飯塚,0,,,-,-,-,-,-,-,-,-,-
1.12E+10,4,熊谷市,飯塚道ケ谷戸,0,,,40,36,26,7,14,10,2,6,31
1.12E+10,4,熊谷市,飯塚市ノ坪,2,110001,,X,X,X,X,X,X,X,X,X
112021110,3,熊谷市,八木田,1,,111001;111002,151,123,106,43,46,17,6,27,107
1.12E+10,4,熊谷市,八木田八木田,2,1110,,X,X,X,X,X,X,X,X,X
1.12E+10,4,熊谷市,八木田中口,2,1110,,X,X,X,X,X,X,X,X,X
112021120,3,熊谷市,道ケ谷戸,0,,,33,28,22,10,10,6,2,9,21
1.12E+10,4,熊谷市,道ケ谷戸道ケ谷戸,0,,,26,21,17,7,9,4,1,7,17
1.12E+10,4,熊谷市,道ケ谷戸飯塚,1,,112003,7,7,5,3,1,2,1,2,4
1.12E+10,4,熊谷市,道ケ谷戸八木田,2,112002,,X,X,X,X,X,X,X,X,X
112021130,3,熊谷市,上江袋,0,,,285,223,182,65,74,41,15,50,186
1.12E+10,4,熊谷市,上江袋江北,0,,,127,101,81,26,34,20,6,27,78
1.12E+10,4,熊谷市,上江袋江南,0,,,64,53,42,13,25,11,4,12,40
1.12E+10,4,熊谷市,上江袋北武蔵,0,,,83,61,54,23,13,7,4,9,57
1.12E+10,4,熊谷市,上江袋西野西部,0,,,5,4,2,1,1,2,1,1,5
1.12E+10,4,熊谷市,上江袋西野中部,0,,,6,4,3,2,1,1,-,1,6
112021140,2,熊谷市,原井,0,,,41,36,30,12,14,6,3,6,31
112021150,2,熊谷市,市ノ坪,0,,,93,75,58,23,22,17,6,15,67
112021160,3,熊谷市,上根,0,,,335,248,217,67,110,31,26,70,182
1.12E+10,4,熊谷市,上根上根,0,,,335,248,217,67,110,31,26,70,182
1.12E+10,4,熊谷市,上根上根,0,,,-,-,-,-,-,-,-,-,-
112021170,3,熊谷市,江波,0,,,289,213,181,80,59,32,25,60,179
1.12E+10,4,熊谷市,江波江波,0,,,119,85,71,26,32,14,15,30,64
1.12E+10,4,熊谷市,江波江波,0,,,41,27,26,5,6,1,5,14,11
1.12E+10,4,熊谷市,江波江波台,0,,,97,77,62,36,18,15,3,14,78
1.12E+10,4,熊谷市,江波江波台第二,0,,,32,24,22,13,3,2,2,2,26
112021180,2,熊谷市,八ツ口,0,,,129,102,87,35,39,15,6,19,90
112021190,3,熊谷市,善ケ島,0,,,583,476,406,164,176,70,27,111,371
1.12E+10,4,熊谷市,善ケ島東部,0,,,162,135,113,48,50,22,9,37,96
1.12E+10,4,熊谷市,善ケ島西部,0,,,151,128,109,40,48,19,8,36,96
1.12E+10,4,熊谷市,善ケ島中瀬,0,,,105,84,67,29,33,17,3,17,73
1.12E+10,4,熊谷市,善ケ島西部第二,0,,,165,129,117,47,45,12,7,21,106
1.12E+10,4,熊谷市,善ケ島一本木,0,,,-,-,-,-,-,-,-,-,-
112021200,3,熊谷市,上須戸,0,,,456,373,324,128,148,49,22,86,272
1.12E+10,4,熊谷市,上須戸上須戸東部,0,,,56,41,34,10,15,7,3,11,36
1.12E+10,4,熊谷市,上須戸上須戸中部,0,,,92,82,70,21,45,12,8,34,34
1.12E+10,4,熊谷市,上須戸上須戸西部,0,,,63,53,44,16,22,9,5,15,45
1.12E+10,4,熊谷市,上須戸上須戸ハイツ,0,,,245,197,176,81,66,21,6,26,157
112021210,3,熊谷市,西城,0,,,264,207,174,65,82,33,17,49,159
1.12E+10,4,熊谷市,西城森谷,0,,,51,41,36,18,10,5,1,7,28
1.12E+10,4,熊谷市,西城西城台,0,,,51,38,34,14,18,4,8,14,31
1.12E+10,4,熊谷市,西城森谷,0,,,-,-,-,-,-,-,-,-,-
1.12E+10,4,熊谷市,西城西城,0,,,162,128,104,33,54,24,8,28,100
112021220,2,熊谷市,田島,0,,,112,90,71,28,24,19,2,20,74
112021230,3,熊谷市,西野,0,,,354,265,225,90,88,40,9,54,210
1.12E+10,4,熊谷市,西野西野西部,0,,,112,84,65,22,30,19,5,20,62
1.12E+10,4,熊谷市,西野西野中部,0,,,96,71,66,29,21,5,1,11,63
1.12E+10,4,熊谷市,西野西野東部,0,,,146,110,94,39,37,16,3,23,85
112021240,3,熊谷市,葛和田,0,,,429,338,282,103,123,56,17,63,293
1.12E+10,4,熊谷市,葛和田上入,0,,,49,43,37,16,14,6,3,8,38
1.12E+10,4,熊谷市,葛和田中宿,0,,,42,33,28,7,13,5,2,5,28
1.12E+10,4,熊谷市,葛和田下宿,0,,,44,29,19,7,8,10,2,6,33
1.12E+10,4,熊谷市,葛和田西島,0,,,60,50,42,16,19,8,2,11,37
1.12E+10,4,熊谷市,葛和田向野,0,,,52,43,38,12,19,5,2,10,34
1.12E+10,4,熊谷市,葛和田荒宿,0,,,83,66,55,21,26,11,3,10,62
1.12E+10,4,熊谷市,葛和田葛和田団地,1,,124008,99,74,63,24,24,11,3,13,61
1.12E+10,4,熊谷市,葛和田日向,2,124007,,X,X,X,X,X,X,X,X,X
112021250,3,熊谷市,日向,0,,,333,246,202,80,89,44,11,50,211
1.12E+10,4,熊谷市,日向日向,0,,,64,50,36,13,15,14,5,16,36
1.12E+10,4,熊谷市,日向日向,0,,,56,40,30,9,19,10,-,4,38
1.12E+10,4,熊谷市,日向日向,0,,,72,60,46,17,21,14,3,13,49
1.12E+10,4,熊谷市,日向日向団地,0,,,141,96,90,41,34,6,3,17,88
112021260,2,熊谷市,弁財,0,,,37,26,21,8,10,5,2,7,22
112021270,2,熊谷市,大野,0,,,113,102,90,29,36,12,6,14,86
112021280,2,熊谷市,俵瀬,0,,,47,44,29,14,13,15,-,7,37
112021290,2,熊谷市,利根川河川敷,0,,,-,-,-,-,-,-,-,-,-
112021300,3,熊谷市,妻沼東,0,,,753,574,521,184,268,53,45,168,266
1.12E+10,4,熊谷市,妻沼東一丁目,0,,,86,71,62,21,36,9,4,26,26
1.12E+10,4,熊谷市,妻沼東二丁目,0,,,191,149,136,57,61,13,15,45,72
1.12E+10,4,熊谷市,妻沼東三丁目,0,,,175,116,112,34,62,4,6,31,56
1.12E+10,4,熊谷市,妻沼東四丁目,0,,,242,192,174,60,92,18,14,50,84
1.12E+10,4,熊谷市,妻沼東五丁目,0,,,59,46,37,12,17,9,6,16,28
112021310,3,熊谷市,妻沼中央,0,,,158,113,110,38,63,3,20,50,35
1.12E+10,4,熊谷市,妻沼中央中央,0,,,35,24,23,7,15,1,4,12,8
1.12E+10,4,熊谷市,妻沼中央中央,0,,,22,19,18,4,12,1,3,7,7
1.12E+10,4,熊谷市,妻沼中央中央,0,,,101,70,69,27,36,1,13,31,20
112021320,3,熊谷市,町丁字コード1320の計,0,,,980,674,586,212,292,88,62,183,453
1.12E+10,4,熊谷市,成沢,0,,,225,160,125,40,67,35,11,40,136
1.12E+10,4,熊谷市,成沢,0,,,184,127,118,46,51,9,10,27,89
1.12E+10,4,熊谷市,押切,0,,,178,136,121,45,60,15,10,36,81
1.12E+10,4,熊谷市,押切,0,,,172,90,79,32,37,11,8,20,63
1.12E+10,4,熊谷市,押切,0,,,221,161,143,49,77,18,23,60,84
112021330,2,熊谷市,三本,0,,,237,188,158,57,78,30,24,51,133
112021340,2,熊谷市,上新田,0,,,118,82,68,25,35,14,3,21,65
112021350,3,熊谷市,押切,0,,,305,229,200,90,73,29,16,43,206
1.12E+10,4,熊谷市,押切,0,,,180,142,122,51,51,20,11,31,126
1.12E+10,4,熊谷市,押切,0,,,125,87,78,39,22,9,5,12,80
112021360,2,熊谷市,樋春,0,,,206,171,136,52,62,35,14,29,133
112021370,2,熊谷市,御正新田,0,,,609,343,295,101,141,48,23,71,292
112021380,2,熊谷市,須賀広,0,,,144,121,98,27,58,23,24,45,77
112021390,2,熊谷市,野原,0,,,257,184,158,60,66,26,15,44,128
112021400,2,熊谷市,小江川,0,,,390,317,265,101,121,52,23,66,233
112021410,2,熊谷市,塩,0,,,82,68,53,23,24,15,6,10,49
112021420,2,熊谷市,板井,0,,,456,297,251,88,130,46,24,90,200
112021430,2,熊谷市,柴,0,,,58,40,37,8,23,3,6,19,24
112021440,2,熊谷市,千代,0,,,314,211,184,59,99,27,41,86,108
112021450,3,熊谷市,江南中央,0,,,479,302,267,88,146,35,42,107,162
1.12E+10,4,熊谷市,江南中央一丁目,0,,,193,87,80,27,42,7,12,36,48
1.12E+10,4,熊谷市,江南中央二丁目,0,,,164,123,106,36,58,17,20,42,68
1.12E+10,4,熊谷市,江南中央三丁目,0,,,122,92,81,25,46,11,10,29,46
112021460,3,熊谷市,籠原南,0,,,1609,1021,963,325,499,58,162,389,404
1.12E+10,4,熊谷市,籠原南一丁目,0,,,498,283,271,83,146,12,39,99,129
1.12E+10,4,熊谷市,籠原南二丁目,0,,,543,344,326,114,175,18,60,142,122
1.12E+10,4,熊谷市,籠原南三丁目,0,,,568,394,366,128,178,28,63,148,153
112021470,3,熊谷市,妻沼西,0,,,-,-,-,-,-,-,-,-,-
1.12E+10,4,熊谷市,妻沼西一丁目,0,,,-,-,-,-,-,-,-,-,-
1.12E+10,4,熊谷市,妻沼西二丁目,0,,,-,-,-,-,-,-,-,-,-
11203,1,川口市,,0,,,266756,159810,146573,48560,74052,13237,21896,54195,91032
112030010,3,川口市,本町,0,,,6324,3527,3330,1181,1637,197,504,1248,1858
1.12E+10,4,川口市,本町一丁目,0,,,1113,471,436,142,212,35,79,166,240
1.12E+10,4,川口市,本町二丁目,0,,,1522,946,897,267,496,49,137,384,442
1.12E+10,4,川口市,本町三丁目,0,,,1392,804,751,270,366,53,112,265,462
1.12E+10,4,川口市,本町四丁目,0,,,2297,1306,1246,502,563,60,176,433,714
112030020,3,川口市,栄町,0,,,4694,2365,2227,841,1078,138,383,851,1143
1.12E+10,4,川口市,栄町一丁目,0,,,2081,1049,975,342,493,74,154,396,561
1.12E+10,4,川口市,栄町二丁目,0,,,1528,773,738,303,348,35,132,265,270
1.12E+10,4,川口市,栄町三丁目,0,,,1085,543,514,196,237,29,97,190,312
112030030,2,川口市,金山町,1,,40,1990,1200,1132,409,600,68,245,495,475
112030040,2,川口市,舟戸町,2,30,,X,X,X,X,X,X,X,X,X
112030050,3,川口市,幸町,0,,,4582,2400,2272,898,1073,128,416,826,1088
1.12E+10,4,川口市,幸町一丁目,0,,,1590,1055,1002,402,478,53,194,368,445
1.12E+10,4,川口市,幸町二丁目,0,,,1558,724,681,269,312,43,90,223,347
1.12E+10,4,川口市,幸町三丁目,0,,,1434,621,589,227,283,32,132,235,296
112030060,3,川口市,川口,0,,,7162,4011,3786,1522,1792,225,562,1268,2052
1.12E+10,4,川口市,川口一丁目,0,,,1571,1075,1036,396,529,39,151,394,394
1.12E+10,4,川口市,川口二丁目,0,,,1411,707,665,331,258,42,82,175,398
1.12E+10,4,川口市,川口三丁目,0,,,625,343,327,143,142,16,35,76,253
1.12E+10,4,川口市,川口四丁目,0,,,1471,738,692,279,322,46,107,238,407
1.12E+10,4,川口市,川口五丁目,0,,,1548,881,826,272,442,55,142,301,461
1.12E+10,4,川口市,川口六丁目,0,,,536,267,240,101,99,27,45,84,139
112030070,3,川口市,飯塚,0,,,6276,3692,3482,1343,1726,210,574,1288,1783
1.12E+10,4,川口市,飯塚一丁目,0,,,1867,1066,1003,407,489,63,190,369,426
1.12E+10,4,川口市,飯塚二丁目,0,,,1835,1171,1116,430,580,55,183,452,457
1.12E+10,4,川口市,飯塚三丁目,0,,,1551,868,819,307,403,49,138,296,515
1.12E+10,4,川口市,飯塚四丁目,0,,,1023,587,544,199,254,43,63,171,385
112030080,3,川口市,西川口,0,,,9524,3478,3180,1210,1423,298,522,1108,2241
1.12E+10,4,川口市,西川口一丁目,0,,,2959,622,562,255,216,60,96,178,394
1.12E+10,4,川口市,西川口二丁目,0,,,1330,513,464,182,211,49,77,153,330
1.12E+10,4,川口市,西川口三丁目,0,,,1854,689,631,250,279,58,112,222,469
1.12E+10,4,川口市,西川口四丁目,0,,,1490,603,558,204,266,45,78,192,372
1.12E+10,4,川口市,西川口五丁目,0,,,768,414,372,124,162,42,56,133,328
1.12E+10,4,川口市,西川口六丁目,0,,,1123,637,593,195,289,44,103,230,348
112030090,2,川口市,仲町,0,,,1215,691,635,193,348,56,114,253,373
112030100,2,川口市,飯原町,0,,,675,394,354,112,161,40,61,133,238
112030110,2,川口市,原町,0,,,1320,878,833,281,449,45,105,311,387
112030120,2,川口市,宮町,0,,,754,407,366,108,179,41,53,147,288
112030130,3,川口市,南町,0,,,1678,1053,977,299,522,76,137,326,557
1.12E+10,4,川口市,南町一丁目,0,,,1121,745,697,217,382,48,106,242,350
1.12E+10,4,川口市,南町二丁目,0,,,557,308,280,82,140,28,31,84,207
112030140,2,川口市,緑町,1,,150,110,70,56,19,27,14,7,22,61
112030150,2,川口市,荒川町,2,140,,X,X,X,X,X,X,X,X,X
112030160,2,川口市,並木元町,0,,,1810,1299,1262,410,733,37,163,608,418
112030170,3,川口市,並木,0,,,9837,3741,3497,1417,1481,244,534,1147,2149
1.12E+10,4,川口市,並木一丁目,0,,,2532,1231,1160,437,515,71,154,396,751
1.12E+10,4,川口市,並木二丁目,0,,,3035,1037,971,433,388,66,164,311,490
1.12E+10,4,川口市,並木三丁目,0,,,2950,979,902,376,373,77,149,313,511
1.12E+10,4,川口市,並木四丁目,0,,,1320,494,464,171,205,30,67,127,397
112030180,2,川口市,前川町,2,49001,,X,X,X,X,X,X,X,X,X
112030190,3,川口市,青木,0,,,6452,4069,3746,1144,2006,323,667,1518,2174
1.12E+10,4,川口市,青木一丁目,0,,,1876,1297,1213,376,655,84,208,492,694
1.12E+10,4,川口市,青木二丁目,0,,,1205,665,623,198,318,42,76,203,378
1.12E+10,4,川口市,青木三丁目,0,,,1019,643,562,172,280,81,83,215,412
1.12E+10,4,川口市,青木四丁目,0,,,1587,1006,928,267,533,78,244,476,416
1.12E+10,4,川口市,青木五丁目,0,,,765,458,420,131,220,38,56,132,274
112030200,3,川口市,中青木,0,,,5389,3155,2922,998,1396,233,388,995,2003
1.12E+10,4,川口市,中青木一丁目,0,,,783,377,337,123,150,40,45,99,252
1.12E+10,4,川口市,中青木二丁目,0,,,1800,1097,1039,341,547,58,159,388,547
1.12E+10,4,川口市,中青木三丁目,0,,,1360,818,765,318,309,53,71,202,675
1.12E+10,4,川口市,中青木四丁目,0,,,991,577,527,151,260,50,81,206,332
1.12E+10,4,川口市,中青木五丁目,0,,,455,286,254,65,130,32,32,100,197
112030210,3,川口市,西青木,0,,,5327,2345,2161,743,1045,184,340,733,1539
1.12E+10,4,川口市,西青木一丁目,0,,,1243,506,465,157,231,41,81,162,337
1.12E+10,4,川口市,西青木二丁目,0,,,1521,715,666,223,334,49,112,245,404
1.12E+10,4,川口市,西青木三丁目,0,,,967,380,340,119,158,40,63,123,279
1.12E+10,4,川口市,西青木四丁目,0,,,693,293,278,101,127,15,34,84,200
1.12E+10,4,川口市,西青木五丁目,0,,,903,451,412,143,195,39,50,119,319
112030220,3,川口市,上青木西,0,,,4436,2696,2475,751,1258,221,295,831,1758
1.12E+10,4,川口市,上青木西一丁目,0,,,1261,844,780,236,418,64,73,249,534
1.12E+10,4,川口市,上青木西二丁目,0,,,784,402,365,127,168,37,30,89,315
1.12E+10,4,川口市,上青木西三丁目,0,,,427,232,205,61,108,27,43,91,162
1.12E+10,4,川口市,上青木西四丁目,0,,,1033,614,563,165,276,51,66,193,364
1.12E+10,4,川口市,上青木西五丁目,0,,,931,604,562,162,288,42,83,209,383
112030230,3,川口市,上青木,0,,,5602,3357,3071,985,1488,286,417,1025,2180
1.12E+10,4,川口市,上青木一丁目,0,,,1681,1030,966,328,484,64,125,314,627
1.12E+10,4,川口市,上青木二丁目,0,,,1209,717,643,184,315,74,94,225,479
1.12E+10,4,川口市,上青木三丁目,0,,,720,456,409,140,178,47,52,128,318
1.12E+10,4,川口市,上青木四丁目,0,,,718,431,394,127,192,37,48,125,288
1.12E+10,4,川口市,上青木五丁目,0,,,462,267,243,81,122,24,36,90,152
1.12E+10,4,川口市,上青木六丁目,0,,,812,456,416,125,197,40,62,143,316
112030240,3,川口市,南前川,0,,,1149,711,637,207,290,74,70,191,526
1.12E+10,4,川口市,南前川一丁目,0,,,356,254,226,77,96,28,43,85,178
1.12E+10,4,川口市,南前川二丁目,0,,,793,457,411,130,194,46,27,106,348
112030250,2,川口市,前上町,0,,,852,581,522,143,281,59,64,192,356
112030260,3,川口市,前川,0,,,4334,2675,2393,728,1167,282,278,801,1885
1.12E+10,4,川口市,前川一丁目,0,,,683,408,364,112,180,44,48,126,216
1.12E+10,4,川口市,前川二丁目,0,,,1075,684,600,185,295,84,56,197,518
1.12E+10,4,川口市,前川三丁目,0,,,1389,868,782,235,379,86,81,262,612
1.12E+10,4,川口市,前川四丁目,0,,,1187,715,647,196,313,68,93,216,539
112030270,3,川口市,朝日,0,,,7158,4381,3995,1301,1971,386,573,1410,2766
1.12E+10,4,川口市,朝日一丁目,0,,,1731,1143,1046,337,542,97,134,374,667
1.12E+10,4,川口市,朝日二丁目,0,,,1503,874,808,280,398,66,152,300,544
1.12E+10,4,川口市,朝日三丁目,0,,,1264,764,700,239,324,64,100,226,505
1.12E+10,4,川口市,朝日四丁目,0,,,665,430,384,117,198,46,47,128,237
1.12E+10,4,川口市,朝日五丁目,0,,,796,481,442,131,199,39,65,165,331
1.12E+10,4,川口市,朝日六丁目,0,,,1199,689,615,197,310,74,75,217,482
112030280,3,川口市,末広,0,,,4183,2716,2518,748,1365,198,397,1082,1302
1.12E+10,4,川口市,末広一丁目,0,,,2156,1481,1404,417,811,77,249,702,527
1.12E+10,4,川口市,末広二丁目,0,,,941,598,535,171,282,63,92,203,332
1.12E+10,4,川口市,末広三丁目,0,,,1086,637,579,160,272,58,56,177,443
112030290,2,川口市,新井町,0,,,1237,735,683,194,350,52,101,257,403
112030300,3,川口市,元郷,0,,,8392,5331,4950,1667,2648,381,644,1907,2574
1.12E+10,4,川口市,元郷一丁目,0,,,2773,1776,1689,531,963,87,232,722,739
1.12E+10,4,川口市,元郷二丁目,0,,,2248,1594,1511,568,796,83,170,535,636
1.12E+10,4,川口市,元郷三丁目,0,,,743,439,379,119,186,60,60,128,289
1.12E+10,4,川口市,元郷四丁目,0,,,987,636,579,193,312,57,77,231,346
1.12E+10,4,川口市,元郷五丁目,0,,,1116,571,514,182,241,57,74,179,380
1.12E+10,4,川口市,元郷六丁目,0,,,525,315,278,74,150,37,31,112,184
112030310,3,川口市,弥平,0,,,1899,1056,960,292,475,96,106,305,699
1.12E+10,4,川口市,弥平一丁目,0,,,941,575,530,140,284,45,58,169,333
1.12E+10,4,川口市,弥平二丁目,0,,,490,271,237,75,111,34,28,79,206
1.12E+10,4,川口市,弥平三丁目,0,,,233,120,111,52,40,9,11,31,88
1.12E+10,4,川口市,弥平四丁目,0,,,235,90,82,25,40,8,9,26,72
112030320,3,川口市,東領家,0,,,2732,1448,1255,371,624,193,187,479,992
1.12E+10,4,川口市,東領家一丁目,0,,,730,404,346,85,177,58,58,148,253
1.12E+10,4,川口市,東領家二丁目,0,,,695,364,305,85,166,59,57,138,287
1.12E+10,4,川口市,東領家三丁目,0,,,784,395,354,127,161,41,46,110,250
